match_id,model_pick,market_pick,model_prob_a,model_prob_draw,model_prob_b,market_prob_a,market_prob_draw,market_prob_b,gap_1x2_home,gap_1x2_draw,gap_1x2_away,gap_1x2_total_variation,model_total_goals,market_total_goals,gap_total_goals,model_supremacy,market_supremacy,gap_supremacy,model_lambda_a,model_lambda_b,market_lambda_home,market_lambda_away,gap_lambda_home,gap_lambda_away,contradicts_market,contradiction_severity,gap_status,warnings
20260612_Mexico_vs_South_Africa,home,home,0.7693599545798205,0.16977921530322748,0.06086083011695202,0.6074019427025698,0.2477560555760482,0.14484200172138204,0.16195801187725078,-0.07797684027282073,-0.08398117160443001,0.16195801187725076,2.5447561752035672,2.674060440063476,-0.12930426485990898,1.7583901226863738,0.5437136006251895,1.2146765220611844,2.1515731489449705,0.3931830262585968,1.6088870203443328,1.0651734197191434,0.5426861286006377,-0.6719903934605466,False,strong,calculado,
20260613_Brazil_vs_Morocco,home,home,0.6365996478672128,0.22812955708146823,0.13527079505131873,0.5518087063151441,0.26057633353770693,0.187614960147149,0.08479094155206868,-0.032446776456238696,-0.052344165095830286,0.08479094155206883,2.493740441659008,2.7435022771358493,-0.2497618354768414,1.150080327706192,0.5314890196218999,0.6185913080842921,1.8219103846826,0.6718300569764081,1.6374956483788745,1.1060066287569748,0.1844147363037254,-0.4341765717805667,False,mild,calculado,
20260614_United_States_vs_Paraguay,away,home,0.26436883063024336,0.27467676423556703,0.46095440513418967,0.5310701956271577,0.2646720368239356,0.20425776754890682,-0.2667013649969144,0.010004727411631442,0.2566966375852828,0.2667013649969143,2.468303656168451,2.6303623020648947,-0.16205864589644392,-0.43529541609362465,0.5270555250016346,-0.9623509410952592,1.0165041200374132,1.4517995361310378,1.5787089135332646,1.0516533885316302,-0.5622047934958514,0.4001461475994077,True,strong,calculado,
20260612_Canada_vs_Bosnia_and_Herzegovina,home,,0.6897753467827236,0.20609044340238936,0.1041342098148874,,,,,,,,2.5355689698957216,2.1559206366539003,0.37964833324182123,1.3760044773814215,,,1.9557867236385715,0.5797822462571501,,,,,False,none,sin_muestra,mercado 1X2 ausente/insuficiente: gap 1X2 no calculable;mercado sin supremacía: gap_supremacy vacío;mercado sin total/handicap: gap_lambda vacío
