matches,accuracy_1x2,brier_score,log_loss,ranked_probability_score,mae_goals_a,mae_goals_b,mae_total_goals,competition
631,0.5578446909667195,0.1938182867327389,0.9767636177552473,0.19625925158545623,1.1558711256332268,0.90070021231016,2.056571337943387,Copa América
911,0.5455543358946213,0.20200701781013364,1.0140879462732222,0.21159143647784398,1.0503162757719349,0.8986517368354188,1.9489680126073536,FIFA World Cup
388,0.5025773195876289,0.20510123403303332,1.0238487654939998,0.20989369459116503,0.9083385261745819,0.811830413100025,1.720168939274607,UEFA Euro
